scenario,e_y_m
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.627972401830128
Excitation-S4D-Pinn-decay-mu,2.628001965680915
Excitation-S4D-Pinn-decay-mu,2.6279717085861307
Excitation-S4D-Pinn-decay-mu,2.628074388666258
Excitation-S4D-Pinn-decay-mu,2.628177068746386
Excitation-S4D-Pinn-decay-mu,2.628223101471444
Excitation-S4D-Pinn-decay-mu,2.62806506820201
Excitation-S4D-Pinn-decay-mu,2.628168673158975
Excitation-S4D-Pinn-decay-mu,2.628841756275465
Excitation-S4D-Pinn-decay-mu,2.6297196142932364
Excitation-S4D-Pinn-decay-mu,2.630036731011276
Excitation-S4D-Pinn-decay-mu,2.628530395743781
Excitation-S4D-Pinn-decay-mu,2.625304182122132
Excitation-S4D-Pinn-decay-mu,2.617265334652878
Excitation-S4D-Pinn-decay-mu,2.6022611085200498
Excitation-S4D-Pinn-decay-mu,2.58426285024466
Excitation-S4D-Pinn-decay-mu,2.558337643377396
Excitation-S4D-Pinn-decay-mu,2.5124575504988758
Excitation-S4D-Pinn-decay-mu,2.4628748835673004
Excitation-S4D-Pinn-decay-mu,2.400827063420498
Excitation-S4D-Pinn-decay-mu,2.300294525705835
Excitation-S4D-Pinn-decay-mu,2.2007261104944753
Excitation-S4D-Pinn-decay-mu,2.0814448698550434
Excitation-S4D-Pinn-decay-mu,1.9068823799512435
Excitation-S4D-Pinn-decay-mu,1.747751722213952
Excitation-S4D-Pinn-decay-mu,1.6177623503947627
Excitation-S4D-Pinn-decay-mu,1.3394520091885993
Excitation-S4D-Pinn-decay-mu,1.135478580104446
Excitation-S4D-Pinn-decay-mu,0.8794272383290029
Excitation-S4D-Pinn-decay-mu,0.6765264249551799
Excitation-S4D-Pinn-decay-mu,0.4818576906461458
Excitation-S4D-Pinn-decay-mu,0.2600435534168274
Excitation-S4D-Pinn-decay-mu,0.10587628870889015
Excitation-S4D-Pinn-decay-mu,-0.05070563302998053
Excitation-S4D-Pinn-decay-mu,-0.14103722474642058
Excitation-S4D-Pinn-decay-mu,-0.20109303743103024
Excitation-S4D-Pinn-decay-mu,-0.23256107417641686
Excitation-S4D-Pinn-decay-mu,-0.22652779595811084
Excitation-S4D-Pinn-decay-mu,-0.19103276685044937
Excitation-S4D-Pinn-decay-mu,-0.14640762413214817
Excitation-S4D-Pinn-decay-mu,-0.09784813470284848
Excitation-S4D-Pinn-decay-mu,-0.04161309535740426
Excitation-S4D-Pinn-decay-mu,-0.006106122976334782
Excitation-S4D-Pinn-decay-mu,0.01858843753739836
Excitation-S4D-Pinn-decay-mu,0.03415631647761058
Excitation-S4D-Pinn-decay-mu,0.03645016199441603
Excitation-S4D-Pinn-decay-mu,0.03213503399235129
Excitation-S4D-Pinn-decay-mu,0.02417640237401092
Excitation-S4D-Pinn-decay-mu,0.017244458234090432
Excitation-S4D-Pinn-decay-mu,0.005849265313296381
Excitation-S4D-Pinn-decay-mu,-0.0019424964047398572
Excitation-S4D-Pinn-decay-mu,-0.007641470052688559
Excitation-S4D-Pinn-decay-mu,-0.010489624236189876
Excitation-S4D-Pinn-decay-mu,-0.012637166479167461
Excitation-S4D-Pinn-decay-mu,-0.012758507476374914
Excitation-S4D-Pinn-decay-mu,-0.011716364846141858
Excitation-S4D-Pinn-decay-mu,-0.010142405337248361
Excitation-S4D-Pinn-decay-mu,-0.008315897069845014
Excitation-S4D-Pinn-decay-mu,-0.006724910173894483
Excitation-S4D-Pinn-decay-mu,-0.004400493494426283
Excitation-S4D-Pinn-decay-mu,-0.003028635413882319
Excitation-S4D-Pinn-decay-mu,-0.0020009936241920934
Excitation-S4D-Pinn-decay-mu,-0.0014140353975442554
Excitation-S4D-Pinn-decay-mu,-0.0013006361583946524
Excitation-S4D-Pinn-decay-mu,-0.0016984681045500993
Excitation-S4D-Pinn-decay-mu,-0.002332224338687322
Excitation-S4D-Pinn-decay-mu,-0.0029965743723556343
Excitation-S4D-Pinn-decay-mu,-0.00411302360299573
Excitation-S4D-Pinn-decay-mu,-0.004794927440043534
Excitation-S4D-Pinn-decay-mu,-0.00513444931938134
Excitation-S4D-Pinn-decay-mu,-0.0053103912537855735
Excitation-S4D-Pinn-decay-mu,-0.0051985963627828174
Excitation-S4D-Pinn-decay-mu,-0.005046867887869233
Excitation-S4D-Pinn-decay-mu,-0.004958062807015773
Excitation-S4D-Pinn-decay-mu,-0.004985514521404222
Excitation-S4D-Pinn-decay-mu,-0.005059375944126376
Excitation-S4D-Pinn-decay-mu,-0.0050193843203357735
Excitation-S4D-Pinn-decay-mu,-0.004982720877921676
Excitation-S4D-Pinn-decay-mu,-0.005060885978638059
Excitation-S4D-Pinn-decay-mu,-0.005184992387635104
Excitation-S4D-Pinn-decay-mu,-0.005079402813488065
Excitation-S4D-Pinn-decay-mu,-0.00497460666837779
Excitation-S4D-Pinn-decay-mu,-0.0049377593611510395
Excitation-S4D-Pinn-decay-mu,-0.0047244753943632145
Excitation-S4D-Pinn-decay-mu,-0.00441171492554393
Excitation-S4D-Pinn-decay-mu,-0.004033166643716668
